PERIOD_ID,PRODUCT_PACK_COUNT,PRODUCT_PACK_SIZE,PRODUCT_ID,PRODUCT_NM,PRODUCT_DESC,PRODUCT_ATTR1,PRODUCT_ATTR2,PRODUCT_ATTR3,PRODUCT_ATTR4,PRODUCT_ATTR5,PRODUCT_ATTR6,PRODUCT_ATTR7,IS_OWN_MANUFACTURER,ACV_NUM_DISTRIBUTION,ACV_WTD_DISTRIBUTION,RESELLER_ID,RETAILER_ID,RETAILER_LEVEL1_NM,RETAILER_LEVEL2_NM,RETAILER_LEVEL3_NM,RETAILER_SEGMENT1_NM,RETAILER_SEGMENT2_NM,RETAILER_SEGMENT3_NM,RETAILER_ATTR1,RETAILER_ATTR2,RETAILER_ATTR3,RETAILER_METRIC_1,RETAILER_METRIC_2,RETAILER_METRIC_3,LOCATION_ID,LOCATION_HIER_1_LVL1_NM,LOCATION_HIER_1_LVL1_SHORT_NM,LOCATION_HIER_1_LVL2_NM,LOCATION_HIER_1_LVL2_SHORT_NM,LOCATION_HIER_1_LVL3_NM,LOCATION_HIER_1_LVL3_SHORT_NM,LOCATION_HIER_1_LVL4_NM,LOCATION_HIER_1_LVL4_SHORT_NM,LOCATION_HIER_2_LVL1_NM,LOCATION_HIER_2_LVL1_SHORT_NM,LOCATION_HIER_2_LVL2_NM,LOCATION_HIER_2_LVL2_SHORT_NM,LOCATION_HIER_2_LVL3_NM,LOCATION_HIER_2_LVL3_SHORT_NM,LOCATION_HIER_2_LVL4_NM,LOCATION_HIER_2_LVL4_SHORT_NM,LOCATION_ATTR1,LOCATION_ATTR2,LOCATION_ATTR3,LOCATION_METRIC_1,LOCATION_METRIC_2,LOCATION_METRIC_3,LOCATION_DATE_1,LOCATION_DATE_2,LOCATION_DATE_3,PPG_ID,PPG_NM,BRAND_NM,SUBBRAND_NM,PRODUCT_CATEGORY,PRODUCT_PACK_COUNT_UOM,PRODUCT_IS_SS,PRODUCT_IS_MULTIPACK,PRODUCT_PACK_SIZE_UOM,PRODUCT_UNIT_SIZE,PRODUCT_UNIT_SIZE_UOM,PRODUCT_HIER_1_LVL1_NM,PRODUCT_HIER_1_LVL2_NM,PRODUCT_HIER_1_LVL3_NM,PRODUCT_HIER_1_LVL4_NM,PRODUCT_HIER_2_LVL1_NM,PRODUCT_HIER_2_LVL2_NM,PRODUCT_HIER_2_LVL3_NM,PRODUCT_HIER_2_LVL4_NM,PRODUCT_ATTR8,PRODUCT_ATTR9,PRODUCT_ATTR10,PRODUCT_METRIC_1,PRODUCT_METRIC_2,PRODUCT_METRIC_3,CHANNEL_NM,SUBCHANNEL_NM,MANUFACTURER_NM,UNIT_OF_MEASUREMENT,REGULAR_SALES_UNITS,PROMO_SALES_UNITS,NET_SALES_UNITS,REGULAR_SALES_VOLUME,PROMO_SALES_VOLUME,NET_SALES_VOLUME,REGULAR_SALES,PROMO_SALES,BASELINE_SALES,BASELINE_VOLUME,BASELINE_UNIT,NET_SALES_WITH_TAXES,NET_SALES_WITHOUT_TAXES,ACV_ANY_PROMO,ACV_FEATURE,ACV_DISPLAY,ACV_FEATURE_AND_DISPLAY,ACV_TPR,ACV_TPR_ONLY,ACV_SPECIAL_PACK,ACV_FREE_QUANTITY_ONLY,ACV_PR_WITH_FREE_QUANTITY_ONLY,ACV_FEATURE_ALL_PERCENT_ACV,ACV_DISPLAY_ALL_PERCENT_ACV,TOTAL_DISTRIBUTION_POINTS,PROMO_SALES_ANY_PROMO,PROMO_SALES_WITH_FEATURE_DISPLAY,PROMO_SALES_DISPLAY_WITHOUT_FEATURE,PROMO_SALES_FEATURE_WITHOUT_DISPLAY,PROMO_SALES_PR_WITH_FREE_QUANTITY_ONLY,PROMO_SALES_PR_WITH_STD_PACK_ONLY,PROMO_SALES_TPR_ANY,PROMO_SALES_TPR_ONLY,PROMO_SALES_SPECIAL_PACK,PROMO_SALES_FREE_QUANTITY_ONLY,PROMO_UNITS_WITH_FEATURE_DISPLAY,PROMO_UNITS_ANY_PROMO,PROMO_UNITS_FEATURE_WITHOUT_DISPLAY,PROMO_UNITS_DISPLAY_WITHOUT_FEATURE,PROMO_UNITS_TPR_ANY,PROMO_UNITS_TPR_ONLY,PROMO_UNITS_SPECIAL_PACK,PROMO_UNITS_FREE_QUANTITY_ONLY,PROMO_UNITS_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_ANY_PROMO,PROMO_VOLUME_FEATURE_WITHOUT_DISPLAY,PROMO_VOLUME_DISPLAY_WITHOUT_FEATURE,PROMO_VOLUME_TPR_ANY,PROMO_VOLUME_TPR_ONLY,PROMO_VOLUME_SPECIAL_PACK,PROMO_VOLUME_FREE_QUANTITY_ONLY,PROMO_VOLUME_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_FEATURE_DISPLAY,POS_TRANSACTION_ATTR1,POS_TRANSACTION_ATTR2,POS_TRANSACTION_ATTR3,POS_TRANSACTION_ATTR4,POS_TRANSACTION_ATTR5,POS_TRANSACTION_METRIC_1,POS_TRANSACTION_METRIC_2,POS_TRANSACTION_METRIC_3,PACK_TYPE,SEGMENT_NAME,POS_TRANSACTION_METRIC_4,POS_TRANSACTION_METRIC_5,PERIOD_START_DATE,PERIOD_END_DATE,WEEK_NM,QUARTER_NM,MONTH_NM,YEAR_NM,CURRENCY_NM,CLIENT_PPG_ID,CLIENT_PPG_NAME
5/29/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,15.902,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,159.767,159.233,319,4793,4777,19140,1411.778,973.282,2522.78,6911.742,230.391,2385.06,2385.06,6.042,0,0,0,0,6.042,0,0,0,0,0,0,973.282,0,0,0,0,0,0,973.282,0,0,0,159.233,0,0,0,159.233,0,0,0,4777,0,0,0,4777,0,0,0,0,60,60,,CHECK,NA,9570,19140,15.902,NA,NA,0,0,5/23/2021,5/29/2021,2021W21,2021Q2,2021M05,Y2021,USD,NA,NA
6/5/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,15.941,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,139.268,160.732,300,4178.026,4821.974,18000,1213.542,1127.078,1817.88,4953.066,165.102,2340.62,2340.62,9.562,0,0,0,0,9.562,0,0,0,0,0,0,1127.078,0,0,0,0,0,0,1127.078,0,0,0,160.732,0,0,0,160.732,0,0,0,4821.974,0,0,0,4821.974,0,0,0,0,60,60,,CHECK,NA,9000,18000,15.941,NA,NA,0,0,5/30/2021,6/5/2021,2021W22,2021Q2,2021M06,Y2021,USD,NA,NA
6/12/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,12.721,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,104.35,156.65,261,3130.5,4699.5,15660,945.678,1012.792,1761.71,4797.036,159.901,1958.47,1958.47,7.571,0,0,0,0,7.571,0,0,0,0,0,0,1012.792,0,0,0,0,0,0,1012.792,0,0,0,156.65,0,0,0,156.65,0,0,0,4699.5,0,0,0,4699.5,0,0,0,0,60,60,,CHECK,NA,7830,15660,12.721,NA,NA,0,0,6/6/2021,6/12/2021,2021W23,2021Q2,2021M06,Y2021,USD,NA,NA
6/19/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,13.251,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,103.479,156.521,260,3104.375,4695.625,15600,1188.365,938.305,1777.22,4908.978,163.633,2126.67,2126.67,6.532,0,0,0,0,6.532,0,0,0,0,0,0,938.305,0,0,0,0,0,0,938.305,0,0,0,156.521,0,0,0,156.521,0,0,0,4695.625,0,0,0,4695.625,0,0,0,0,60,60,,CHECK,NA,7800,15600,13.251,NA,NA,0,0,6/13/2021,6/19/2021,2021W24,2021Q2,2021M06,Y2021,USD,NA,NA
6/26/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,11.797,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,105.637,115.363,221,3169.095,3460.905,13260,1005.894,674.726,1596.51,4608.282,153.609,1680.62,1680.62,6.129,0,0,0,0,6.129,0,0,0,0,0,0,674.726,0,0,0,0,0,0,674.726,0,0,0,115.363,0,0,0,115.363,0,0,0,3460.905,0,0,0,3460.905,0,0,0,0,60,60,,CHECK,NA,6630,13260,11.797,NA,NA,0,0,6/20/2021,6/26/2021,2021W25,2021Q2,2021M06,Y2021,USD,NA,NA
7/3/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,9.361,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,121.357,63.643,185,3640.714,1909.286,11100,1235.011,287.069,1700.95,4372.92,145.764,1522.08,1522.08,2.694,0,0,0,0,2.694,0,0,0,0,0,0,287.069,0,0,0,0,0,0,287.069,0,0,0,63.643,0,0,0,63.643,0,0,0,1909.286,0,0,0,1909.286,0,0,0,0,60,60,,CHECK,NA,5550,11100,9.361,NA,NA,0,0,6/27/2021,7/3/2021,2021W26,2021Q3,2021M07,Y2021,USD,NA,NA
7/10/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,8.838,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,105.909,57.091,163,3177.273,1712.727,9780,1182.109,384.871,1533.14,3924.3,130.81,1566.98,1566.98,1.784,0,0,0,0,1.784,0,0,0,0,0,0,384.871,0,0,0,0,0,0,384.871,0,0,0,57.091,0,0,0,57.091,0,0,0,1712.727,0,0,0,1712.727,0,0,0,0,60,60,,CHECK,NA,4890,9780,8.838,NA,NA,0,0,7/4/2021,7/10/2021,2021W27,2021Q3,2021M07,Y2021,USD,NA,NA
7/17/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,8.566,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,82.405,84.595,167,2472.143,2537.857,10020,889.109,694.541,1879.52,4662.657,155.422,1583.65,1583.65,5.108,0,0,0,0,5.108,0,0,0,0,0,0,694.541,0,0,0,0,0,0,694.541,0,0,0,84.595,0,0,0,84.595,0,0,0,2537.857,0,0,0,2537.857,0,0,0,0,60,60,,CHECK,NA,5010,10020,8.566,NA,NA,0,0,7/11/2021,7/17/2021,2021W28,2021Q3,2021M07,Y2021,USD,NA,NA
7/24/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,10.054,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,66,93,159,1980,2790,9540,904.71,795.79,2101.45,4857.162,161.905,1700.5,1700.5,5.03,0,0,0,0,5.03,0,0,0,0,0,0,795.79,0,0,0,0,0,0,795.79,0,0,0,93,0,0,0,93,0,0,0,2790,0,0,0,2790,0,0,0,0,60,60,,CHECK,NA,4770,9540,10.054,NA,NA,0,0,7/18/2021,7/24/2021,2021W29,2021Q3,2021M07,Y2021,USD,NA,NA
7/31/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,19.738,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,117.662,236.338,354,3529.87,7090.13,21240,1349.768,2551.032,3039.83,7099.959,236.665,3900.8,3900.8,14.043,0,2.665,0,0,11.378,0,0,0,-2.665,2.665,0,2551.032,0,486.319,0,0,0,0,2064.713,0,0,0,236.338,0,42.321,0,194.016,0,0,0,7090.13,0,1269.643,0,5820.487,0,0,0,0,60,60,,CHECK,NA,10620,21240,19.738,NA,NA,2.665,0,7/25/2021,7/31/2021,2021W30,2021Q3,2021M07,Y2021,USD,NA,NA
8/7/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,22.722,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,79.95,364.05,444,2398.5,10921.5,26640,897.023,4002.687,4059.14,9434.499,314.483,4899.71,4899.71,17.884,0,7.302,0,0,10.582,0,0,0,-7.302,7.302,0,4002.687,0,2231.61,0,0,0,0,1771.077,0,0,0,364.05,0,204.325,0,159.725,0,0,0,10921.5,0,6129.75,0,4791.75,0,0,0,0,60,60,,CHECK,NA,13320,26640,22.722,NA,NA,7.302,0,8/1/2021,8/7/2021,2021W31,2021Q3,2021M08,Y2021,USD,NA,NA
8/14/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,20.899,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,231.455,170.545,402,6943.654,5116.346,24120,3538.502,1707.038,4360.59,9914.901,330.497,5245.54,5245.54,6.061,0,3.524,0,0,2.537,0,0,0,-3.524,3.524,0,1707.038,0,1119.667,0,0,0,0,587.371,0,0,0,170.545,0,82.962,0,87.583,0,0,0,5116.346,0,2488.846,0,2627.5,0,0,0,0,60,60,,CHECK,NA,12060,24120,20.899,NA,NA,3.524,0,8/8/2021,8/14/2021,2021W32,2021Q3,2021M08,Y2021,USD,NA,NA
8/21/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,26.607,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,0,530,530,0,15900,31800,0,7172.69,5076.15,11036.277,367.876,7172.69,7172.69,26.607,23.631,0,2.976,0,0,0,0,0,26.607,-20.655,0,7172.69,851.037,0,6321.653,0,0,0,0,0,0,58.815,530,471.185,0,0,0,0,0,0,15900,14135.538,0,0,0,0,0,0,1764.462,60,60,,CHECK,NA,15900,31800,26.607,NA,NA,26.607,0,8/15/2021,8/21/2021,2021W33,2021Q3,2021M08,Y2021,USD,NA,NA
8/28/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,29.263,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,5.438,569.563,575,163.125,17086.875,34500,74.901,7866.979,6213.39,13219.962,440.665,7941.88,7941.88,28.876,24.027,0,4.848,0,0,0,0,0,28.875,-19.179,0,7866.979,1558.101,0,6308.878,0,0,0,0,0,0,108.688,569.563,460.875,0,0,0,0,0,0,17086.875,13826.25,0,0,0,0,0,0,3260.625,60,60,,CHECK,NA,17250,34500,29.263,NA,NA,28.876,0,8/22/2021,8/28/2021,2021W34,2021Q3,2021M08,Y2021,USD,NA,NA
9/4/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,21.413,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,311.1,62.9,374,9333,1887,22440,4585.285,772.605,5378.86,11241.513,374.717,5357.89,5357.89,3.219,0,2.34,0,0,0.879,0,0,0,-2.34,2.34,0,772.605,0,596.599,0,0,0,0,176.006,0,0,0,62.9,0,41.6,0,21.3,0,0,0,1887,0,1248,0,639,0,0,0,0,60,60,,CHECK,NA,11220,22440,21.413,NA,NA,2.34,0,8/29/2021,9/4/2021,2021W35,2021Q3,2021M09,Y2021,USD,NA,NA
9/11/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,17.977,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,229.433,63.567,293,6883,1907,17580,3183.187,877.033,4530.29,9375.747,312.525,4060.22,4060.22,4.685,0,4.685,0,0,0,0,0,0,-4.685,4.685,0,877.033,0,877.033,0,0,0,0,0,0,0,0,63.567,0,63.567,0,0,0,0,0,1907,0,1907,0,0,0,0,0,0,60,60,,CHECK,NA,8790,17580,17.977,NA,NA,4.685,0,9/5/2021,9/11/2021,2021W36,2021Q3,2021M09,Y2021,USD,NA,NA
9/18/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,14.612,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,207,35,242,6210,1050,14520,2844.85,494.66,3582.32,7464.654,248.822,3339.51,3339.51,2.078,0,2.078,0,0,0,0,0,0,-2.078,2.078,0,494.66,0,494.66,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,1050,0,1050,0,0,0,0,0,0,60,60,,CHECK,NA,7260,14520,14.612,NA,NA,2.078,0,9/12/2021,9/18/2021,2021W37,2021Q3,2021M09,Y2021,USD,NA,NA
9/25/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,14.664,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,202.8,25.2,228,6084,756,13680,2907.682,372.798,3342.34,7005.951,233.532,3280.48,3280.48,1.038,0,1.038,0,0,0,0,0,0,-1.038,1.038,0,372.798,0,372.798,0,0,0,0,0,0,0,0,25.2,0,25.2,0,0,0,0,0,756,0,756,0,0,0,0,0,0,60,60,,CHECK,NA,6840,13680,14.664,NA,NA,1.038,0,9/19/2021,9/25/2021,2021W38,2021Q3,2021M09,Y2021,USD,NA,NA
10/2/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,10.415,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,143.333,26.667,170,4300,800,10200,2116.889,250.971,2855.61,5879.922,195.997,2367.86,2367.86,1.081,0,0,0,0,1.081,0,0,0,0,0,0,250.971,0,0,0,0,0,0,250.971,0,0,0,26.667,0,0,0,26.667,0,0,0,800,0,0,0,800,0,0,0,0,60,60,,CHECK,NA,5100,10200,10.415,NA,NA,0,0,9/26/2021,10/2/2021,2021W39,2021Q4,2021M10,Y2021,USD,NA,NA
10/9/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,10.934,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,137.905,31.095,169,4137.143,932.857,10140,2065.698,277.182,2615.67,5403.276,180.109,2342.88,2342.88,2.008,0,0,0,0,2.008,0,0,0,0,0,0,277.182,0,0,0,0,0,0,277.182,0,0,0,31.095,0,0,0,31.095,0,0,0,932.857,0,0,0,932.857,0,0,0,0,60,60,,CHECK,NA,5070,10140,10.934,NA,NA,0,0,10/3/2021,10/9/2021,2021W40,2021Q4,2021M10,Y2021,USD,NA,NA
10/16/2021,1,60,PPG16,Product16,Product16,ATTR4,ATTR4,ATTR4,ATTR4,ATTR4,1,NA,N,0,11.231,NA,Retailer 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand5,SB6,Cat A,COUNT,NA,NA,COUNT,60,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,38.5,116.5,155,1155,3495,9300,532.12,1655.17,2307.24,4750.443,158.348,2187.29,2187.29,8.439,8.439,0,0,0,0,0,0,0,8.439,-8.439,0,1655.17,0,0,1655.17,0,0,0,0,0,0,0,116.5,116.5,0,0,0,0,0,0,3495,3495,0,0,0,0,0,0,0,60,60,,CHECK,NA,4650,9300,11.231,NA,NA,8.439,0,10/10/2021,10/16/2021,2021W41,2021Q4,2021M10,Y2021,USD,NA,NA
